failed_gates,name,objective,oos_max_drawdown,oos_round_trips,oos_sharpe,oos_sortino,oos_total_return,oos_volatility,params,replay_survivor,success_candidate,train_max_drawdown,train_round_trips,train_sharpe,train_sortino,train_total_return,train_volatility,trial_number,val_max_drawdown,val_round_trips,val_sharpe,val_sortino,val_total_return,val_volatility
"oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sweakest_t9_thr120_h96_ls530_ss80_tp350,8.336422702101785,0.0019297104718087048,12,4.026723842002016,4.690086661617021,0.005953595498177977,0.008119653657920556,"{""hold_bars"": 96, ""long_scale"": 5.3, ""short_scale"": 8.0, ""short_symbol"": """", ""take_profit_pct"": 0.035, ""threshold"": 0.012}",False,False,0.011778507651629442,37,1.7403808999122325,1.1531345380864948,0.029495501237088106,0.01678545678618771,9,0.012810457393725425,15,1.6558442858122053,1.7812973236781628,0.008090724646183878,0.03040663735811333
"val_positive,oos_return_beats_incumbent",optuna_calendar_trx_sethusdt_t10_thr100_h168_ls520_ss120_tp180,-77.22983798098824,0.001288739141980526,13,5.210252111888651,5.943779702112173,0.005711869565746319,0.0060185895717477155,"{""hold_bars"": 168, ""long_scale"": 5.2, ""short_scale"": 12.0, ""short_symbol"": ""ETHUSDT"", ""take_profit_pct"": 0.018, ""threshold"": 0.01}",False,False,0.019105840990069643,35,1.2825199916118704,0.6387224471827538,0.03204799964800831,0.024839769305645586,10,0.015025264319342388,12,-0.33604633844173876,-0.31552221119869195,-0.0025825802753075555,0.044672011306072935
"oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sweakest_t44_thr120_h120_ls500_ss120_tp350,2.6352390895093043,0.0018917173386406882,11,3.8524347163630597,4.506524525724214,0.005540247110291885,0.007899517336274519,"{""hold_bars"": 120, ""long_scale"": 5.0, ""short_scale"": 12.0, ""short_symbol"": """", ""take_profit_pct"": 0.035, ""threshold"": 0.012}",False,False,0.01938140054943315,30,0.3637375590000267,0.22492065133594288,0.008814414029324036,0.02498773266882328,44,0.018850512302173543,15,1.101029285411898,1.0361522973396051,0.008758703574057947,0.050176182648374694
"oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sweakest_t26_thr180_h96_ls509_ss120_tp240,6.0470177522085855,0.0019513008920769208,14,4.041017127776541,4.431339177461528,0.005453899319171507,0.007413014513520253,"{""hold_bars"": 96, ""long_scale"": 5.1, ""short_scale"": 12.0, ""short_symbol"": """", ""take_profit_pct"": 0.024, ""threshold"": 0.018}",False,False,0.018189771260574295,44,0.4899155629550816,0.3029710649719601,0.010828248648605987,0.02250265255434052,26,0.009701448052040542,16,1.3772532731600153,1.341835233712265,0.009195509110470956,0.04177867013680393
"train_positive,oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sweakest_t14_thr180_h144_ls560_ss120_tp450,-39.10491503704476,0.0020644457182894043,7,3.0466261790377813,3.3027549190869507,0.005063316471338952,0.009135484840351805,"{""hold_bars"": 144, ""long_scale"": 5.6, ""short_scale"": 12.0, ""short_symbol"": """", ""take_profit_pct"": 0.045, ""threshold"": 0.018}",False,False,0.038454134479419554,25,-0.020778388655758775,-0.011982529487496603,-0.0014853034829156453,0.037560852177872875,14,0.015735418718188666,12,2.6673650820137054,2.6443405225323837,0.02106732640760378,0.04883530825448559
"train_positive,oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sweakest_t50_thr180_h144_ls520_ss100_tp450,-39.13757447768418,0.0019169855597443522,7,3.0464820268546875,3.3025800292545675,0.00470109554656073,0.008482970085359753,"{""hold_bars"": 144, ""long_scale"": 5.2, ""short_scale"": 10.0, ""short_symbol"": """", ""take_profit_pct"": 0.045, ""threshold"": 0.018}",False,False,0.032030990432192055,25,-0.02051101415670341,-0.0118989956623647,-0.001135587370868829,0.03137950120178725,50,0.013112466742268396,12,2.668492560229937,2.6462224305730877,0.01753731370869316,0.04064287295336602
"oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sweakest_t57_thr180_h120_ls500_ss120_tp350,6.713967096930299,0.002157758409666887,9,3.202898297302627,3.404834354387767,0.004462552688495158,0.007658677372256631,"{""hold_bars"": 120, ""long_scale"": 5.0, ""short_scale"": 12.0, ""short_symbol"": """", ""take_profit_pct"": 0.035, ""threshold"": 0.018}",False,False,0.014821762693045118,32,1.3574174885473518,0.8580804678423491,0.03314876320173399,0.024243671483212607,57,0.016610930893723775,14,1.3432124183146104,1.278035760368193,0.011047407287647415,0.05162958567792529
"oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sweakest_t27_thr200_h144_ls500_ss120_tp300,7.670580989703437,0.001843254791584566,9,3.253641698430317,3.3383066641537824,0.004383620277300437,0.007405747021974551,"{""hold_bars"": 144, ""long_scale"": 5.0, ""short_scale"": 12.0, ""short_symbol"": """", ""take_profit_pct"": 0.03, ""threshold"": 0.02}",False,False,0.015283243086210005,30,0.5489809541218938,0.3385810663478667,0.012520446882291925,0.023155963312317025,27,0.01682568902308696,15,1.946882686889794,1.8143812285086358,0.013454107214969202,0.04297092197877527
"oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sethusdt_t45_thr180_h96_ls520_ss100_tp600,10.367778816718483,0.0019533410338345497,10,2.7980141704720665,3.095341260902887,0.004371388603345627,0.008591132168756899,"{""hold_bars"": 96, ""long_scale"": 5.2, ""short_scale"": 10.0, ""short_symbol"": ""ETHUSDT"", ""take_profit_pct"": 0.06, ""threshold"": 0.018}",False,False,0.019996723001103722,28,0.4035920055569796,0.27458795723225243,0.008275057093883431,0.020965874770747527,45,0.013268174075130269,13,2.4009536247627534,2.5450661608397134,0.01602091769108549,0.0413380078380604
"oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sweakest_t58_thr180_h96_ls500_ss120_tp600,13.535876079484199,0.0018782957393384061,10,2.7978942191502183,3.095163827641489,0.004203051720059747,0.008260857229900108,"{""hold_bars"": 96, ""long_scale"": 5.0, ""short_scale"": 12.0, ""short_symbol"": """", ""take_profit_pct"": 0.06, ""threshold"": 0.018}",False,False,0.024544913914748567,29,0.17692023925740943,0.11638124833903848,0.004365495084924342,0.0266274956462101,58,0.01685193718607463,13,3.0967855736595706,3.379693839327551,0.024786333784687864,0.04933960282046528
